SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE
905972,HOP-62,NMRK2,normal,      -0.161
905972,HOP-62,WIPI2,normal,       0.758
905972,HOP-62,POLR1D,normal,      -1.150
905972,HOP-62,UNC50,normal,       1.136
905972,HOP-62,GBX1,normal,       0.598
905972,HOP-62,SARS2_ENST00000221431,normal,      -1.966
905972,HOP-62,GCDH,normal,      -0.946
905972,HOP-62,NPL,normal,      -0.313
905972,HOP-62,CCDC85A,normal,       0.971
905972,HOP-62,DENND2A,normal,       0.589
905972,HOP-62,DLGAP2,normal,       0.131
905972,HOP-62,FUNDC1,normal,      -1.984
905972,HOP-62,MRPL28,normal,      -1.283
905972,HOP-62,OAS3,normal,      -0.482
905972,HOP-62,EIF4G3,normal,       1.361
905972,HOP-62,PMPCB,normal,       0.050
905972,HOP-62,C17orf107,normal,       1.992
905972,HOP-62,ZNRF2,normal,      -0.740
905972,HOP-62,HES6,normal,      -1.752
905972,HOP-62,PLXNA4,normal,       0.286
905972,HOP-62,G0S2,normal,       1.589
905972,HOP-62,RIPOR3,normal,      -1.117
905972,HOP-62,BRWD3,normal,      -0.445
905972,HOP-62,SETD1A,normal,      -0.912
905972,HOP-62,RPIA,normal,       0.096
905972,HOP-62,GNG3,normal,      -0.372
905972,HOP-62,ESYT1,normal,      -0.310
905972,HOP-62,CACNA1C,normal,      -0.457
905972,HOP-62,RPE,normal,       0.355
905972,HOP-62,UMOD,normal,       1.064
905972,HOP-62,TCIRG1,normal,       0.272
905972,HOP-62,SS18,under,      -2.620
905972,HOP-62,TMEM219,normal,       0.559
905972,HOP-62,ADGRD2,normal,      -1.483
905972,HOP-62,MIER1,normal,       0.413
905972,HOP-62,ITSN1,normal,       0.330
905972,HOP-62,PAF1,normal,       1.423
905972,HOP-62,RGN,normal,       1.606
905972,HOP-62,PRTFDC1,normal,       0.121
905972,HOP-62,LSM3,normal,      -0.126
905972,HOP-62,VGLL3,normal,       1.380
905972,HOP-62,FBXO44,normal,       0.159
905972,HOP-62,HINT2,normal,      -0.777
905972,HOP-62,HSD3B7,normal,      -1.667
905972,HOP-62,ENKD1,normal,       0.192
905972,HOP-62,FMO3,over,       2.606
905972,HOP-62,FASLG,normal,      -0.517
905972,HOP-62,GGA3,normal,      -0.089
905972,HOP-62,BPGM,normal,       0.059
905972,HOP-62,TTC7B,normal,       0.575
905972,HOP-62,ZNF540,over,       2.143
905972,HOP-62,ALPK1,normal,       0.384
905972,HOP-62,HMGB2,normal,      -1.272
905972,HOP-62,NKX2-5,normal,       0.015
905972,HOP-62,DALRD3,normal,       1.001
905972,HOP-62,ZC3H8,normal,      -0.890
905972,HOP-62,TUBA4A,normal,      -0.456
905972,HOP-62,DIS3L,normal,      -0.597
905972,HOP-62,ZBTB7B,normal,      -0.994
905972,HOP-62,KRTAP1-5,normal,      -0.924
905972,HOP-62,BCHE,normal,       0.238
905972,HOP-62,SETD5,normal,       1.746
905972,HOP-62,IFI27L1,normal,      -1.914
905972,HOP-62,SLC44A4,normal,       0.557
905972,HOP-62,ZNF689,normal,      -1.843
905972,HOP-62,TAS2R40,normal,       0.473
905972,HOP-62,FBXL17,normal,       1.667
905972,HOP-62,SCOC,normal,       0.191
905972,HOP-62,PLA2G12A,normal,       0.381
905972,HOP-62,ZNF251,normal,       1.685
905972,HOP-62,MAGEC1,normal,      -0.266
905972,HOP-62,COL4A6,normal,       1.253
905972,HOP-62,PAQR8,normal,      -0.300
905972,HOP-62,KAT14,normal,      -0.292
905972,HOP-62,CAMLG,normal,       1.155
905972,HOP-62,GDPGP1,normal,      -1.620
905972,HOP-62,TMPO,normal,      -1.732
905972,HOP-62,NIPA2,normal,       0.420
905972,HOP-62,SMPD4,normal,      -0.708
905972,HOP-62,GALC,normal,       1.272
905972,HOP-62,PGLYRP3,normal,       0.823
905972,HOP-62,VPS18,normal,      -0.227
905972,HOP-62,C22orf31,normal,      -1.095
905972,HOP-62,POLG,normal,       0.747
905972,HOP-62,GJD2,normal,       1.495
905972,HOP-62,UBE2I,under,      -2.004
905972,HOP-62,MBD4_ENST00000503197,normal,      -1.028
905972,HOP-62,SMC1A,normal,      -0.402
905972,HOP-62,COX6B2,normal,       0.402
905972,HOP-62,ZNF428,normal,       0.780
905972,HOP-62,KIAA0100,normal,       1.411
905972,HOP-62,HAO1,normal,      -0.727
905972,HOP-62,CRYAA,normal,      -1.034
