SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE
908123,MDA-MB-468,OR10J3,normal,      -0.708
908123,MDA-MB-468,IL20,normal,      -0.908
908123,MDA-MB-468,WASHC4,normal,       0.165
908123,MDA-MB-468,DGKZ,normal,       0.844
908123,MDA-MB-468,SEC23IP,normal,      -0.903
908123,MDA-MB-468,SERPINB8,normal,      -1.157
908123,MDA-MB-468,SLC7A8,normal,       0.544
908123,MDA-MB-468,IFT43,normal,      -0.691
908123,MDA-MB-468,C17orf98,normal,      -0.182
908123,MDA-MB-468,INSL3,normal,      -1.636
908123,MDA-MB-468,TNNI1,normal,       0.881
908123,MDA-MB-468,SMOC2,normal,      -0.089
908123,MDA-MB-468,CARD18,normal,       0.016
908123,MDA-MB-468,MLST8,normal,      -1.184
908123,MDA-MB-468,SRSF9,normal,      -1.745
908123,MDA-MB-468,ITPA,normal,       1.784
908123,MDA-MB-468,MED24,normal,      -1.031
908123,MDA-MB-468,LDHA,normal,       0.503
908123,MDA-MB-468,PSG9,normal,       0.286
908123,MDA-MB-468,MMP14,normal,      -0.608
908123,MDA-MB-468,ZSCAN18,normal,       1.326
908123,MDA-MB-468,BIRC8,normal,      -1.573
908123,MDA-MB-468,BLMH,normal,      -1.680
908123,MDA-MB-468,TAS2R1,normal,      -0.047
908123,MDA-MB-468,RTL1,normal,      -0.056
908123,MDA-MB-468,PLN,normal,      -1.272
908123,MDA-MB-468,ZMYM1,normal,       1.234
908123,MDA-MB-468,ARPC2,normal,       0.330
908123,MDA-MB-468,PLSCR2,over,       2.774
908123,MDA-MB-468,TNFRSF11A,normal,       0.721
908123,MDA-MB-468,PDIA4,normal,      -0.167
908123,MDA-MB-468,SLC2A8,normal,      -0.197
908123,MDA-MB-468,AKT2,normal,       1.397
908123,MDA-MB-468,DSG4,normal,      -0.266
908123,MDA-MB-468,SUMO1,normal,       1.656
908123,MDA-MB-468,PLEKHG1,normal,       0.485
908123,MDA-MB-468,DDI2,normal,       0.224
908123,MDA-MB-468,RHOBTB2,normal,      -0.940
908123,MDA-MB-468,MC4R,normal,      -1.479
908123,MDA-MB-468,DZIP1,normal,       0.011
908123,MDA-MB-468,ARPP19,normal,      -0.920
908123,MDA-MB-468,CLEC7A,normal,       1.497
908123,MDA-MB-468,MAGEC3,normal,      -0.127
908123,MDA-MB-468,CLASP1_ENST00000409078,under,      -2.158
908123,MDA-MB-468,CASP12,normal,      -1.526
908123,MDA-MB-468,SDHAF4,normal,       1.773
908123,MDA-MB-468,FANCD2,normal,      -0.417
908123,MDA-MB-468,RAD51AP2,normal,      -0.614
908123,MDA-MB-468,PTGS1,under,      -3.569
908123,MDA-MB-468,PSMB1,normal,      -0.159
908123,MDA-MB-468,RBM19,under,      -2.524
908123,MDA-MB-468,TLE3,over,       2.844
908123,MDA-MB-468,KCNRG,normal,      -0.440
908123,MDA-MB-468,SCN11A,normal,      -0.630
908123,MDA-MB-468,CD180,normal,      -0.370
908123,MDA-MB-468,ZNF28,normal,       1.473
908123,MDA-MB-468,LRWD1,normal,       0.606
908123,MDA-MB-468,ZAP70,normal,      -1.150
908123,MDA-MB-468,DCAF15,normal,      -1.155
908123,MDA-MB-468,NCAM2,normal,      -1.729
908123,MDA-MB-468,MSMP,normal,      -0.124
908123,MDA-MB-468,CDH5,normal,       0.098
908123,MDA-MB-468,SHROOM2,normal,       0.169
908123,MDA-MB-468,MASP2,normal,       0.031
908123,MDA-MB-468,TAF5L,normal,       1.254
908123,MDA-MB-468,PRRC2A,normal,       1.303
908123,MDA-MB-468,SNPH,normal,      -0.095
908123,MDA-MB-468,LELP1,normal,       1.625
908123,MDA-MB-468,PHF19,normal,      -0.581
908123,MDA-MB-468,COL15A1,normal,       1.403
908123,MDA-MB-468,TOR1AIP1,normal,       1.633
908123,MDA-MB-468,PPEF2,normal,      -0.026
908123,MDA-MB-468,ZBTB24,normal,      -0.377
908123,MDA-MB-468,SLC9B1,normal,      -0.179
908123,MDA-MB-468,KLRG2,normal,       0.495
908123,MDA-MB-468,GREM2,normal,      -1.434
908123,MDA-MB-468,VSTM1,normal,       0.197
908123,MDA-MB-468,VSIG8,normal,       1.770
908123,MDA-MB-468,PMVK,normal,       0.073
908123,MDA-MB-468,ARHGEF9,normal,       1.014
908123,MDA-MB-468,SORL1,normal,       0.281
908123,MDA-MB-468,ESD,under,      -2.675
908123,MDA-MB-468,PDCD6,normal,       1.604
908123,MDA-MB-468,SERTM1,normal,      -0.848
908123,MDA-MB-468,REEP5,normal,       1.448
908123,MDA-MB-468,SGSM2,normal,      -0.519
908123,MDA-MB-468,A2M,normal,       1.464
908123,MDA-MB-468,CIRBP,normal,      -1.060
908123,MDA-MB-468,AURKA,normal,       0.890
908123,MDA-MB-468,ATP6V0A2,normal,      -0.776
908123,MDA-MB-468,KLK1,normal,      -0.371
908123,MDA-MB-468,FAM184B,normal,       0.005
908123,MDA-MB-468,PSMB5,normal,      -0.230
908123,MDA-MB-468,DENR,normal,      -0.593
908123,MDA-MB-468,MELK,over,       4.717
908123,MDA-MB-468,TXNDC9,normal,       1.019
908123,MDA-MB-468,SNAP91,normal,      -0.822
908123,MDA-MB-468,TRIM55,normal,      -0.663
908123,MDA-MB-468,PITX2,under,      -2.092
908123,MDA-MB-468,CD19,normal,      -0.582
908123,MDA-MB-468,CIDEC,normal,       0.373
908123,MDA-MB-468,CHMP4B,normal,       0.939
908123,MDA-MB-468,MTNR1B,normal,      -0.697
908123,MDA-MB-468,EMP2,over,       2.148
908123,MDA-MB-468,OR1L4,normal,       1.452
908123,MDA-MB-468,OR2AT4,under,      -2.439
908123,MDA-MB-468,OPHN1,normal,      -0.277
908123,MDA-MB-468,PKDCC,normal,       0.241
908123,MDA-MB-468,KLHDC7A,normal,      -0.704
908123,MDA-MB-468,P4HB,normal,      -0.377
908123,MDA-MB-468,SRRM3,normal,      -0.458
908123,MDA-MB-468,CCNK,normal,      -0.447
908123,MDA-MB-468,TSPAN13,normal,       1.554
908123,MDA-MB-468,TCEANC2,normal,      -0.293
908123,MDA-MB-468,METTL15,over,       3.861
908123,MDA-MB-468,HRNR,normal,      -0.760
908123,MDA-MB-468,SSR1,normal,       1.711
908123,MDA-MB-468,SYT12,over,       2.266
908123,MDA-MB-468,OCEL1,normal,       0.020
908123,MDA-MB-468,ITPR3,normal,       1.073
908123,MDA-MB-468,PCIF1,normal,      -0.808
908123,MDA-MB-468,YIPF4,normal,       0.428
908123,MDA-MB-468,C4orf48,normal,      -0.712
908123,MDA-MB-468,PHF6,normal,       0.681
908123,MDA-MB-468,ARFGAP3,normal,       0.398
908123,MDA-MB-468,MRPL17,normal,      -0.615
908123,MDA-MB-468,KCNIP3,normal,       0.155
908123,MDA-MB-468,SLC22A12,normal,      -1.047
908123,MDA-MB-468,INTU,normal,      -0.268
908123,MDA-MB-468,C1orf100,normal,      -0.087
908123,MDA-MB-468,SHROOM4,normal,      -0.025
908123,MDA-MB-468,NDFIP1,normal,       0.162
908123,MDA-MB-468,SULF2,normal,       0.631
908123,MDA-MB-468,CYP1A2,normal,       0.792
908123,MDA-MB-468,RUVBL1,normal,      -0.735
908123,MDA-MB-468,GINS2,normal,       0.184
908123,MDA-MB-468,THEG,normal,      -0.768
908123,MDA-MB-468,IRF2BP2,normal,       0.745
908123,MDA-MB-468,PSMA4,normal,       0.705
908123,MDA-MB-468,ALOXE3,normal,      -0.507
908123,MDA-MB-468,C8orf37,normal,      -0.783
908123,MDA-MB-468,STX1A,normal,      -0.432
908123,MDA-MB-468,PPP1R8,normal,      -1.907
908123,MDA-MB-468,TEX35,normal,       0.295
908123,MDA-MB-468,CD109,normal,       1.558
908123,MDA-MB-468,SLC16A13,normal,       1.551
908123,MDA-MB-468,KIAA1614,normal,      -0.265
908123,MDA-MB-468,SLC22A4,normal,       0.924
908123,MDA-MB-468,LYPD4,normal,      -1.573
908123,MDA-MB-468,C12orf54,normal,      -1.852
908123,MDA-MB-468,P2RY2,normal,       1.370
908123,MDA-MB-468,CR1,normal,      -1.266
908123,MDA-MB-468,SPIRE1,normal,       0.950
908123,MDA-MB-468,CNBD2,normal,      -1.577
908123,MDA-MB-468,ZNF570,over,       2.103
908123,MDA-MB-468,UBE3B,normal,      -1.209
908123,MDA-MB-468,HSDL2,normal,      -0.255
908123,MDA-MB-468,CMTM3,normal,      -0.906
908123,MDA-MB-468,TRMT9B_ENST00000400069,normal,      -0.902
908123,MDA-MB-468,TRPM8,normal,      -0.887
908123,MDA-MB-468,ZNF345,normal,       0.244
908123,MDA-MB-468,APOL6,normal,       1.275
908123,MDA-MB-468,TWIST2,normal,      -0.291
908123,MDA-MB-468,SRCAP,normal,      -0.084
908123,MDA-MB-468,FHIT,normal,      -0.276
908123,MDA-MB-468,HOXC12,normal,       0.490
908123,MDA-MB-468,VRK2,normal,       1.079
908123,MDA-MB-468,BIRC6,normal,       1.877
908123,MDA-MB-468,SYDE2,normal,       1.825
908123,MDA-MB-468,UBXN2A,over,       2.802
908123,MDA-MB-468,MTHFD1L,normal,      -0.178
908123,MDA-MB-468,INCA1,normal,       0.026
908123,MDA-MB-468,BTBD1,under,      -2.876
908123,MDA-MB-468,GNGT2,normal,      -1.243
908123,MDA-MB-468,SDSL,normal,       0.512
908123,MDA-MB-468,IL17B,normal,      -0.800
908123,MDA-MB-468,PSG9_ENST00000418820,normal,      -0.381
908123,MDA-MB-468,MKRN1,normal,       1.321
908123,MDA-MB-468,PUS1,normal,      -0.700
908123,MDA-MB-468,P4HA1,under,      -2.312
908123,MDA-MB-468,NCAN,normal,       0.201
908123,MDA-MB-468,EXO1,normal,       0.280
908123,MDA-MB-468,ARRDC5,normal,       0.617
908123,MDA-MB-468,SH3BP1,normal,       0.565
908123,MDA-MB-468,RAB12,over,       3.007
908123,MDA-MB-468,MRPL10,normal,      -1.989
908123,MDA-MB-468,USP9X,normal,      -0.497
908123,MDA-MB-468,MMP17,normal,      -1.290
908123,MDA-MB-468,FCHO1,normal,       0.249
908123,MDA-MB-468,ECM2,normal,       0.995
908123,MDA-MB-468,TRIM69,normal,       0.636
908123,MDA-MB-468,MYRF,normal,      -0.921
908123,MDA-MB-468,AP2A1,normal,      -0.485
908123,MDA-MB-468,SMIM8,normal,      -0.440
908123,MDA-MB-468,MED14,normal,      -0.044
908123,MDA-MB-468,SLC44A3,normal,       1.708
908123,MDA-MB-468,SPCS3,normal,      -0.646
908123,MDA-MB-468,FOLR3,normal,       0.125
908123,MDA-MB-468,HEATR5B,normal,       0.906
908123,MDA-MB-468,OLFM2,normal,       0.376
908123,MDA-MB-468,CD83,normal,      -0.378
908123,MDA-MB-468,EZH2_ENST00000483967,normal,      -1.767
908123,MDA-MB-468,HES5,normal,      -1.093
908123,MDA-MB-468,KCTD10,normal,       0.244
