SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE, ID_STUDY
2198065,TCGA-BR-6565-01,PPARG,normal,       0.051,541
2269786,TCGA-KO-8407-01,PPARG,normal,       0.451,634
2193890,TCGA-BP-4335-01,PPARG,normal,      -0.248,416
2263268,TCGA-QH-A6XC-01,PPARG,normal,      -0.060,545
2187874,TCGA-A2-A4S3-01,PPARG,normal,      -0.477,414
2457383,TCGA-Z4-AAPG-01,PPARG,normal,      -0.036,635
2340102,TCGA-KK-A7B1-01,PPARG,normal,      -0.376,435
2270270,TCGA-OR-A5JG-01,PPARG,normal,      -0.267,631
2194829,TCGA-55-8302-01,PPARG,normal,       0.513,417
2269764,TCGA-HS-A5N9-01,PPARG,normal,      -0.221,635
2197965,TCGA-D7-8570-01,PPARG,normal,      -0.662,541
2340232,TCGA-EJ-A6RA-01,PPARG,normal,       0.964,435
2263325,TCGA-AC-A8OP-01,PPARG,normal,      -0.061,414
2198470,TCGA-AX-A3FS-01,PPARG,normal,      -0.513,419
2121688,TCGA-EE-A2MR-06,PPARG,normal,      -0.536,540
1899982,TCGA-BH-A1FH-01,PPARG,normal,       0.343,414
2187754,TCGA-E9-A5UO-01,PPARG,normal,      -0.523,414
1914124,TCGA-50-5066-02,PPARG,normal,      -0.218,417
2187709,TCGA-LL-A5YM-01,PPARG,normal,      -0.198,414
2187733,TCGA-GM-A2DI-01,PPARG,normal,      -0.193,414
2121837,TCGA-BJ-A45E-01,PPARG,normal,      -0.104,542
1650308,TCGA-AB-2816-03,PPARG,normal,      -0.423,377
2194118,TCGA-AB-2944-03,PPARG,normal,      -0.507,377
2194862,TCGA-MP-A4SV-01,PPARG,normal,       0.056,417
1651201,TCGA-CK-6746-01,PPARG,normal,      -1.253,376
2270227,TCGA-HB-A5W3-01,PPARG,normal,      -0.287,635
1779229,TCGA-BT-A0S7-01,PPARG,normal,      -1.088,413
2197998,TCGA-BR-A4J5-01,PPARG,normal,      -0.488,541
2385930,TCGA-A3-A8OW-01,PPARG,normal,      -0.448,416
2121711,TCGA-ER-A199-06,PPARG,normal,      -0.571,540
2122090,TCGA-EM-A4FQ-01,PPARG,normal,      -0.063,542
2198425,TCGA-AX-A3G7-01,PPARG,normal,      -0.389,419
1915865,TCGA-EJ-7783-01,PPARG,normal,      -0.275,435
2197947,TCGA-BR-8366-01,PPARG,normal,      -0.461,541
1474999,TCGA-24-2281-01,PPARG,normal,      -0.150,331
2194634,TCGA-CC-5262-01,PPARG,normal,       0.080,628
2270023,TCGA-L5-A4OT-01,PPARG,normal,       0.071,633
2120458,TCGA-BP-4331-01,PPARG,normal,      -0.407,416
1651652,TCGA-AG-A00Y-01,PPARG,normal,       0.238,375
2195010,TCGA-43-2581-01,PPARG,normal,      -0.024,418
2197922,TCGA-HU-A4H6-01,PPARG,normal,      -0.004,541
1780387,TCGA-18-3416-01,PPARG,normal,      -0.560,418
1650295,TCGA-AB-2803-03,PPARG,over,       2.464,377
2121727,TCGA-ER-A19Q-06,PPARG,normal,      -0.216,540
2270100,TCGA-LI-A9QH-01,PPARG,normal,       0.407,635
2385717,TCGA-Z5-AAPL-01,PPARG,normal,      -0.653,629
2269973,TCGA-VR-A8ER-01,PPARG,normal,      -0.480,633
2121539,TCGA-D3-A3MV-06,PPARG,normal,      -0.149,540
2193868,TCGA-CV-A6JE-01,PPARG,normal,      -0.716,627
2263196,TCGA-MI-A75I-01,PPARG,normal,       0.088,628
2198288,TCGA-AX-A2HC-01,PPARG,normal,       0.940,419
2269999,TCGA-G8-6324-01,PPARG,normal,       0.055,632
2121769,TCGA-FS-A1ZT-06,PPARG,normal,      -0.551,540
2339935,TCGA-KK-A6E5-01,PPARG,normal,      -0.093,435
2385718,TCGA-4Z-AA7M-01,PPARG,normal,       1.421,413
2194530,TCGA-DD-A39Z-01,PPARG,normal,      -0.239,628
2262905,TCGA-LL-A5YN-01,PPARG,normal,      -0.167,414
1913478,TCGA-BP-5181-01,PPARG,normal,      -0.394,416
2385994,TCGA-V1-A8MM-01,PPARG,normal,       0.156,435
1899593,TCGA-A1-A0SG-01,PPARG,normal,      -0.406,414
2385864,TCGA-33-AAS8-01,PPARG,normal,       0.360,418
2187694,TCGA-OL-A66H-01,PPARG,normal,      -0.523,414
2198047,TCGA-D7-6817-01,PPARG,over,       2.738,541
2339361,TCGA-DD-AA3A-01,PPARG,normal,      -0.353,628
2194539,TCGA-EP-A2KA-01,PPARG,normal,       0.684,628
2122038,TCGA-EM-A22O-01,PPARG,normal,       0.047,542
1780758,TCGA-22-1011-01,PPARG,normal,       0.275,418
1651198,TCGA-CK-5914-01,PPARG,normal,      -0.086,376
2385794,TCGA-XF-AAN2-01,PPARG,normal,      -0.070,413
1779239,TCGA-BT-A20W-01,PPARG,normal,       1.706,413
2193927,TCGA-CZ-4860-01,PPARG,normal,      -0.960,416
1782104,TCGA-60-2707-01,PPARG,normal,      -0.379,418
2122095,TCGA-ET-A25I-01,PPARG,normal,      -0.091,542
2262855,TCGA-M7-A723-01,PPARG,normal,       0.295,435
2196508,TCGA-FB-A7DR-01,PPARG,normal,      -0.952,629
2339996,TCGA-VS-A8EH-01,PPARG,normal,      -0.196,415
2193901,TCGA-A3-3331-01,PPARG,normal,      -0.322,416
2457499,TCGA-AC-A3EH-01,PPARG,normal,      -0.676,414
1801068,TCGA-BP-4167-01,PPARG,normal,      -0.400,416
1779988,TCGA-CJ-5676-01,PPARG,normal,      -0.390,416
2193247,TCGA-E7-A4XJ-01,PPARG,normal,       0.617,413
2339358,TCGA-DD-AACJ-01,PPARG,normal,      -0.071,628
2270263,TCGA-MJ-A850-01,PPARG,normal,      -0.396,635
2193636,TCGA-CV-7406-01,PPARG,over,       5.863,627
2198231,TCGA-ET-A25M-01,PPARG,normal,      -0.227,542
2122108,TCGA-ET-A39K-01,PPARG,normal,      -0.204,542
1914118,TCGA-J2-8192-01,PPARG,normal,      -0.054,417
2386127,TCGA-PE-A5DC-01,PPARG,normal,      -0.062,414
2194592,TCGA-DD-A4NP-01,PPARG,normal,      -0.146,628
1783459,TCGA-BK-A13C-01,PPARG,normal,       0.802,419
1899719,TCGA-A8-A09B-01,PPARG,normal,      -0.375,414
2198369,TCGA-EY-A3QX-01,PPARG,normal,      -0.614,419
2195033,TCGA-77-8140-01,PPARG,normal,       0.073,418
1783365,TCGA-AX-A05Z-01,PPARG,normal,      -0.691,419
1651014,TCGA-AA-3667-01,PPARG,normal,      -0.421,376
2195199,TCGA-98-7454-01,PPARG,normal,      -0.310,418
2339287,TCGA-A3-A6NJ-01,PPARG,normal,      -0.383,416
2457245,TCGA-3B-A9HS-01,PPARG,normal,      -0.142,635
2339872,TCGA-DD-AAD0-01,PPARG,normal,      -0.157,628
2120485,TCGA-BP-4777-01,PPARG,normal,      -0.239,416
1915877,TCGA-G9-6366-01,PPARG,normal,       1.528,435
2187871,TCGA-A7-A13H-01,PPARG,normal,      -0.338,414
2122193,TCGA-KS-A4I9-01,PPARG,normal,      -0.191,542
1651677,TCGA-DY-A1H8-01,PPARG,normal,       1.421,375
2269886,TCGA-DX-A6BH-01,PPARG,normal,       0.129,635
2386280,TCGA-RY-A83X-01,PPARG,normal,      -0.435,545
2263141,TCGA-AF-A56K-01,PPARG,normal,       0.076,375
2198075,TCGA-BR-7197-01,PPARG,normal,       0.332,541
2196529,TCGA-HZ-7920-01,PPARG,normal,      -0.912,629
2121981,TCGA-EL-A3GW-01,PPARG,normal,      -0.190,542
2198476,TCGA-AX-A2IO-01,PPARG,normal,      -0.523,419
1651240,TCGA-CM-6679-01,PPARG,normal,      -0.077,376
1650950,TCGA-A6-6137-01,PPARG,normal,       1.703,376
2193592,TCGA-CN-4737-01,PPARG,normal,      -0.462,627
2198015,TCGA-CD-A489-01,PPARG,normal,      -0.393,541
2195136,TCGA-56-7223-01,PPARG,normal,      -0.676,418
1779493,TCGA-AR-A0TV-01,PPARG,normal,      -0.604,414
2121861,TCGA-DJ-A13P-01,PPARG,normal,      -0.150,542
2197847,TCGA-CG-5719-01,PPARG,normal,       1.015,541
2198378,TCGA-E6-A2P9-01,PPARG,over,       2.795,419
2193662,TCGA-CV-5440-01,PPARG,normal,      -0.179,627
1651566,TCGA-AG-3894-01,PPARG,normal,       0.919,375
2194639,TCGA-DD-A116-01,PPARG,normal,       0.087,628
2269957,TCGA-OR-A5KO-01,PPARG,normal,      -0.733,631
2269953,TCGA-OR-A5JP-01,PPARG,normal,       1.980,631
2270011,TCGA-KF-A41W-01,PPARG,normal,      -0.194,635
1914046,TCGA-73-7499-01,PPARG,normal,      -0.447,417
2193576,TCGA-QK-A64Z-01,PPARG,normal,      -0.678,627
2339473,TCGA-D3-A8GR-06,PPARG,normal,      -0.444,540
2193851,TCGA-F7-A624-01,PPARG,normal,      -0.220,627
2269975,TCGA-WK-A8XX-01,PPARG,normal,      -0.321,635
1900107,TCGA-E2-A10A-01,PPARG,normal,      -0.604,414
2197892,TCGA-BR-A4PE-01,PPARG,normal,       0.100,541
2340359,TCGA-EK-A2H1-01,PPARG,normal,      -0.331,415
2269756,TCGA-DX-A8BX-01,PPARG,normal,      -0.240,635
2269713,TCGA-LN-A4A2-01,PPARG,normal,      -0.893,633
2196513,TCGA-FB-A4P6-01,PPARG,normal,      -0.877,629
2193859,TCGA-F7-A622-01,PPARG,normal,      -0.303,627
1900236,TCGA-EW-A1J2-01,PPARG,normal,       0.185,414
2339187,TCGA-FD-A6TK-01,PPARG,normal,      -0.829,413
2457388,TCGA-DF-A2KN-01,PPARG,normal,      -0.616,419
2339974,TCGA-PG-A914-01,PPARG,normal,      -0.636,419
1797178,TCGA-CH-5789-01,PPARG,normal,      -0.504,435
1783307,TCGA-A5-A0GB-01,PPARG,over,       3.426,419
2121879,TCGA-DJ-A1QQ-01,PPARG,normal,      -0.159,542
2385764,TCGA-E7-A97Q-01,PPARG,normal,       0.893,413
2386047,TCGA-2Y-A9GW-01,PPARG,normal,      -0.321,628
2263223,TCGA-EJ-A65B-01,PPARG,normal,       1.166,435
1650362,TCGA-AB-2870-03,PPARG,normal,      -0.510,377
2197881,TCGA-CG-4460-01,PPARG,normal,      -0.663,541
2386202,TCGA-VS-A9UO-01,PPARG,normal,       0.068,415
1899863,TCGA-B6-A0RL-01,PPARG,normal,      -0.784,414
2269689,TCGA-JY-A6FD-01,PPARG,normal,      -0.819,633
2120508,TCGA-CJ-4876-01,PPARG,normal,      -0.507,416
2197918,TCGA-BR-8284-01,PPARG,normal,      -0.430,541
2187727,TCGA-GM-A3NW-01,PPARG,normal,      -0.043,414
1651204,TCGA-CK-6751-01,PPARG,normal,       0.474,376
2193729,TCGA-CQ-A4CB-01,PPARG,normal,      -0.485,627
2193867,TCGA-CV-7414-01,PPARG,normal,       0.988,627
2196410,TCGA-09-2054-01,PPARG,normal,      -0.154,331
1651003,TCGA-AA-3556-01,PPARG,over,       2.562,376
2339277,TCGA-CV-A6JO-01,PPARG,normal,      -0.683,627
2270166,TCGA-KO-8416-01,PPARG,normal,       0.163,634
1783434,TCGA-BG-A0MQ-01,PPARG,normal,       0.122,419
2263168,TCGA-NH-A6GB-01,PPARG,normal,      -1.622,376
2269793,TCGA-LN-A4A9-01,PPARG,normal,      -0.892,633
2339718,TCGA-YL-A8SL-01,PPARG,normal,      -0.105,435
2457456,TCGA-HV-A5A6-01,PPARG,normal,       1.503,629
2196520,TCGA-F2-7276-01,PPARG,normal,      -0.894,629
1899827,TCGA-AR-A1AU-01,PPARG,normal,       0.731,414
1475126,TCGA-09-2051-01,PPARG,normal,       0.180,331
1900052,TCGA-D8-A1JF-01,PPARG,normal,      -0.541,414
2339330,TCGA-PD-A5DF-01,PPARG,normal,      -0.024,628
2340264,TCGA-OL-A6VQ-01,PPARG,normal,       0.078,414
1782491,TCGA-66-2744-01,PPARG,normal,       0.055,418
2193714,TCGA-BB-7870-01,PPARG,normal,      -0.666,627
1780226,TCGA-75-6203-01,PPARG,normal,       0.881,417
1899984,TCGA-BH-A1FL-01,PPARG,normal,       0.250,414
1338057,TCGA-27-1832-01,PPARG,normal,      -0.358,329
1782191,TCGA-60-2713-01,PPARG,normal,      -0.366,418
2195173,TCGA-22-0940-01,PPARG,normal,      -0.215,418
2385759,TCGA-E7-A7PW-01,PPARG,over,       2.410,413
1650317,TCGA-AB-2825-03,PPARG,normal,       1.652,377
2121739,TCGA-ER-A3PL-06,PPARG,normal,      -0.385,540
1651269,TCGA-D5-6930-01,PPARG,normal,      -0.408,376
1780107,TCGA-44-2662-01,PPARG,normal,       0.863,417
1783522,TCGA-D1-A177-01,PPARG,normal,      -0.735,419
2121823,TCGA-BJ-A28T-01,PPARG,normal,      -0.122,542
1474893,TCGA-24-1616-01,PPARG,normal,      -0.433,331
2339539,TCGA-2F-A9KW-01,PPARG,normal,       1.787,413
2194403,TCGA-HT-7694-01,PPARG,normal,      -0.022,545
2121889,TCGA-DJ-A2PW-01,PPARG,normal,      -0.181,542
1781001,TCGA-22-5482-01,PPARG,normal,      -0.315,418
2194570,TCGA-DD-A1EB-01,PPARG,normal,      -0.330,628
2193761,TCGA-CR-6482-01,PPARG,over,       3.429,627
1651577,TCGA-AG-4008-01,PPARG,normal,      -0.895,375
2121753,TCGA-FS-A1ZA-06,PPARG,normal,       0.774,540
2187825,TCGA-AC-A6IV-01,PPARG,over,       2.329,414
1338067,TCGA-27-2523-01,PPARG,normal,      -0.868,329
1731339,TCGA-61-1740-01,PPARG,normal,       0.322,331
1651575,TCGA-AG-4005-01,PPARG,normal,       0.687,375
2262717,TCGA-C5-A7UE-01,PPARG,normal,      -0.146,415
1899643,TCGA-A2-A1G4-01,PPARG,normal,      -0.486,414
2122040,TCGA-EM-A22Q-01,PPARG,normal,      -0.081,542
1650942,TCGA-A6-5659-01,PPARG,normal,      -0.364,376
2194868,TCGA-55-A4DG-01,PPARG,normal,      -0.071,417
2262700,TCGA-LL-A5YP-01,PPARG,normal,      -0.327,414
1651271,TCGA-D5-6932-01,PPARG,normal,      -1.016,376
1899749,TCGA-AN-A0AL-01,PPARG,normal,      -0.294,414
1783431,TCGA-BG-A0MG-01,PPARG,normal,      -0.742,419
1731253,TCGA-29-1763-01,PPARG,normal,      -0.432,331
2385692,TCGA-2L-AAQM-01,PPARG,normal,      -1.197,629
1651026,TCGA-AA-3693-01,PPARG,normal,       1.645,376
1781591,TCGA-39-5037-01,PPARG,normal,       0.892,418
2339793,TCGA-VS-A8QC-01,PPARG,normal,      -0.391,415
1910247,TCGA-12-0618-01,PPARG,normal,      -0.744,329
1782691,TCGA-66-2768-01,PPARG,normal,      -0.646,418
2385787,TCGA-XF-A9SJ-01,PPARG,normal,       1.762,413
2197615,TCGA-EJ-8474-01,PPARG,normal,      -0.581,435
1650964,TCGA-A6-6782-01,PPARG,normal,       1.271,376
1650428,TCGA-AB-2936-03,PPARG,normal,      -0.504,377
2385835,TCGA-ZF-AA51-01,PPARG,over,       2.921,413
2194412,TCGA-FG-A4MW-01,PPARG,normal,      -0.502,545
2339669,TCGA-2J-AABP-01,PPARG,normal,      -1.018,629
1780462,TCGA-18-4086-01,PPARG,normal,      -0.188,418
2339434,TCGA-VP-A87E-01,PPARG,normal,      -0.439,435
2385822,TCGA-TN-A7HL-01,PPARG,normal,      -0.208,627
2457471,TCGA-56-8305-01,PPARG,normal,      -0.636,418
2194561,TCGA-BC-A10R-01,PPARG,normal,      -0.190,628
2339783,TCGA-YF-AA3M-01,PPARG,normal,       0.303,413
2193309,TCGA-EA-A44S-01,PPARG,normal,      -0.326,415
2122004,TCGA-EL-A3TB-01,PPARG,normal,      -0.181,542
1731173,TCGA-20-1682-01,PPARG,normal,       0.368,331
1779887,TCGA-B8-4622-01,PPARG,normal,      -0.428,416
2339195,TCGA-XF-AAN5-01,PPARG,normal,      -1.047,413
1898137,TCGA-GV-A3JX-01,PPARG,normal,      -0.086,413
1780003,TCGA-CJ-6033-01,PPARG,normal,      -0.328,416
2339183,TCGA-2F-A9KO-01,PPARG,normal,       1.074,413
1783342,TCGA-AP-A0L8-01,PPARG,normal,      -0.677,419
2269819,TCGA-DX-A8BV-01,PPARG,normal,       0.224,635
2194208,TCGA-HT-A5R9-01,PPARG,normal,      -0.918,545
2120336,TCGA-28-5213-01,PPARG,normal,       0.622,329
1779922,TCGA-BP-4987-01,PPARG,normal,      -0.250,416
2198370,TCGA-FI-A2F4-01,PPARG,over,       2.832,419
1337878,TCGA-06-2558-01,PPARG,normal,      -0.203,329
1900185,TCGA-E9-A1N5-01,PPARG,normal,      -0.445,414
1779305,TCGA-A2-A0T0-01,PPARG,normal,      -0.590,414
2187811,TCGA-AR-A2LM-01,PPARG,normal,      -0.387,414
1779942,TCGA-BP-5173-01,PPARG,normal,      -0.407,416
2121587,TCGA-EB-A299-01,PPARG,normal,      -0.190,540
2195087,TCGA-90-7767-01,PPARG,normal,      -0.829,418
2270176,TCGA-LN-A5U6-01,PPARG,normal,      -0.894,633
2263076,TCGA-HD-A6HZ-01,PPARG,normal,      -0.104,627
1779768,TCGA-DR-A0ZL-01,PPARG,normal,      -0.420,415
1782544,TCGA-66-2755-01,PPARG,normal,      -0.781,418
1651646,TCGA-G5-6572-01,PPARG,normal,       0.772,375
2197908,TCGA-BR-8081-01,PPARG,normal,      -0.497,541
1475129,TCGA-61-2104-01,PPARG,normal,      -0.431,331
2193364,TCGA-C5-A1MF-01,PPARG,normal,      -0.364,415
2121517,TCGA-D3-A2JF-06,PPARG,normal,       0.031,540
1780137,TCGA-49-4490-01,PPARG,normal,      -0.160,417
2197919,TCGA-BR-A4PD-01,PPARG,normal,      -0.591,541
2262781,TCGA-S9-A6WD-01,PPARG,normal,      -0.693,545
2339635,TCGA-G3-AAV7-01,PPARG,normal,      -0.199,628
1914080,TCGA-86-6851-01,PPARG,normal,      -0.507,417
1898141,TCGA-GV-A3QI-01,PPARG,over,       2.317,413
2339881,TCGA-DD-AADB-01,PPARG,normal,       1.274,628
2193352,TCGA-FU-A3NI-01,PPARG,normal,      -0.392,415
2187736,TCGA-GM-A2DD-01,PPARG,normal,       0.714,414
2121855,TCGA-DE-A2OL-01,PPARG,normal,      -0.175,542
2339347,TCGA-UB-A7ME-01,PPARG,normal,       0.282,628
1913988,TCGA-44-7672-01,PPARG,normal,      -0.375,417
2194282,TCGA-DH-5142-01,PPARG,normal,      -0.581,545
2121868,TCGA-DJ-A13X-01,PPARG,normal,      -0.203,542
1898099,TCGA-DK-A2HX-01,PPARG,normal,      -0.499,413
2198308,TCGA-E6-A1M0-01,PPARG,normal,      -0.686,419
2195196,TCGA-94-7033-01,PPARG,normal,       0.303,418
2457241,TCGA-GS-A9TZ-01,PPARG,normal,      -0.480,632
2195081,TCGA-90-A4EE-01,PPARG,normal,      -0.636,418
1474844,TCGA-09-2044-01,PPARG,normal,      -0.243,331
2262730,TCGA-JW-A5VK-01,PPARG,normal,      -0.382,415
1475086,TCGA-61-2016-01,PPARG,normal,      -0.218,331
1783401,TCGA-B5-A11G-01,PPARG,normal,      -0.669,419
1780274,TCGA-18-3408-01,PPARG,normal,       0.821,418
2121957,TCGA-EL-A3CN-01,PPARG,normal,      -0.233,542
2198198,TCGA-DJ-A3V9-01,PPARG,normal,      -0.126,542
1783539,TCGA-D1-A1NX-01,PPARG,normal,      -0.660,419
2193518,TCGA-CN-4722-01,PPARG,normal,      -0.682,627
2121822,TCGA-BJ-A28S-01,PPARG,normal,      -0.199,542
1650961,TCGA-A6-6654-01,PPARG,normal,      -0.671,376
1899662,TCGA-A7-A13G-01,PPARG,normal,      -0.608,414
2385910,TCGA-NC-A5HO-01,PPARG,normal,      -0.830,418
2187686,TCGA-S3-A6ZG-01,PPARG,over,       2.384,414
1914108,TCGA-97-7553-01,PPARG,normal,       0.860,417
1651106,TCGA-AA-A00U-01,PPARG,normal,       0.930,376
2122016,TCGA-EL-A4K4-01,PPARG,normal,      -0.101,542
2262788,TCGA-TM-A7C4-01,PPARG,normal,      -0.553,545
2457379,TCGA-IQ-A6SH-01,PPARG,normal,       0.526,627
1782861,TCGA-66-2785-01,PPARG,normal,      -0.788,418
1474855,TCGA-13-0913-01,PPARG,normal,      -0.088,331
2197838,TCGA-B7-5816-01,PPARG,normal,      -0.510,541
2197885,TCGA-CG-4474-01,PPARG,normal,      -0.199,541
2270242,TCGA-KL-8324-01,PPARG,normal,      -1.300,634
2194237,TCGA-DU-8158-01,PPARG,over,       4.352,545
2386058,TCGA-2Y-A9H7-01,PPARG,normal,       0.747,628
2193436,TCGA-NH-A5IV-01,PPARG,normal,      -0.218,376
2194147,TCGA-CS-4938-01,PPARG,normal,      -0.032,545
2194768,TCGA-MP-A4TJ-01,PPARG,normal,      -0.576,417
1651265,TCGA-D5-6926-01,PPARG,normal,      -0.079,376
2339220,TCGA-EK-A2R9-01,PPARG,normal,      -0.062,415
1781029,TCGA-22-5491-01,PPARG,normal,       0.378,418
2187882,TCGA-A2-A3XZ-01,PPARG,normal,      -0.479,414
2262695,TCGA-XF-A8HF-01,PPARG,normal,       1.985,413
1650449,TCGA-AB-2963-03,PPARG,normal,      -0.199,377
2339595,TCGA-MM-A563-01,PPARG,normal,      -0.392,416
2339829,TCGA-CV-A45Y-01,PPARG,normal,      -0.362,627
2121859,TCGA-DJ-A13M-01,PPARG,normal,      -0.192,542
1650949,TCGA-A6-5667-01,PPARG,normal,       0.234,376
2270133,TCGA-V5-A7RE-01,PPARG,over,       2.847,633
2121502,TCGA-D3-A1Q6-06,PPARG,normal,      -0.086,540
1900190,TCGA-E9-A1ND-01,PPARG,normal,       0.044,414
2198323,TCGA-BS-A0VI-01,PPARG,normal,       0.213,419
2120269,TCGA-06-5418-01,PPARG,normal,      -0.127,329
2194887,TCGA-91-A4BD-01,PPARG,normal,       0.233,417
2185835,TCGA-29-1770-02,PPARG,normal,      -0.366,331
2385865,TCGA-33-AASB-01,PPARG,normal,       0.101,418
1900049,TCGA-D8-A1JC-01,PPARG,normal,      -0.391,414
1899911,TCGA-BH-A0DG-01,PPARG,normal,      -0.136,414
1783389,TCGA-B5-A0JZ-01,PPARG,normal,       1.747,419
2194633,TCGA-K7-A6G5-01,PPARG,normal,      -0.401,628
2385705,TCGA-FB-AAPP-01,PPARG,normal,      -0.527,629
1783475,TCGA-BS-A0UL-01,PPARG,normal,       0.128,419
2198130,TCGA-FP-7916-01,PPARG,normal,      -1.032,541
2386104,TCGA-B6-A400-01,PPARG,normal,      -0.083,414
2339724,TCGA-KK-A6E4-01,PPARG,normal,      -0.304,435
1913343,TCGA-AK-3447-01,PPARG,over,       5.170,416
2340543,TCGA-DD-AACI-01,PPARG,normal,      -0.336,628
2193209,TCGA-DK-A3X1-01,PPARG,over,       2.394,413
2193278,TCGA-GV-A40E-01,PPARG,normal,      -0.841,413
2457470,TCGA-56-8201-01,PPARG,normal,      -0.840,418
2198140,TCGA-FP-8099-01,PPARG,normal,       0.437,541
2194621,TCGA-CC-A3MA-01,PPARG,normal,      -0.712,628
2120499,TCGA-CJ-4639-01,PPARG,normal,      -0.133,416
2385742,TCGA-CF-A9FH-01,PPARG,normal,       1.695,413
2385919,TCGA-NK-A7XE-01,PPARG,normal,      -0.707,418
1783308,TCGA-A5-A0GD-01,PPARG,normal,       0.070,419
2386234,TCGA-B5-A3FH-01,PPARG,normal,       0.698,419
1474928,TCGA-13-1505-01,PPARG,normal,      -0.182,331
2187763,TCGA-E9-A2JT-01,PPARG,normal,       0.676,414
1779932,TCGA-BP-5001-01,PPARG,normal,       0.033,416
2457451,TCGA-5M-AATE-01,PPARG,normal,      -0.701,376
1915891,TCGA-HC-7737-01,PPARG,normal,       0.123,435
1899856,TCGA-B6-A0IH-01,PPARG,normal,       0.102,414
2339942,TCGA-XK-AAIR-01,PPARG,normal,       0.896,435
2340043,TCGA-CC-A8HS-01,PPARG,normal,      -0.075,628
1783478,TCGA-BS-A0UV-01,PPARG,normal,       1.336,419
2194545,TCGA-DD-A4NN-01,PPARG,normal,      -0.339,628
1780060,TCGA-05-4398-01,PPARG,normal,       0.791,417
2262923,TCGA-C5-A1ME-01,PPARG,normal,       0.517,415
1915898,TCGA-HI-7170-01,PPARG,normal,       0.432,435
2196416,TCGA-31-1951-01,PPARG,normal,      -0.280,331
1783344,TCGA-AP-A0LD-01,PPARG,normal,       1.519,419
1731233,TCGA-29-1694-01,PPARG,normal,       0.272,331
2339897,TCGA-98-A53B-01,PPARG,normal,      -0.288,418
2385960,TCGA-KC-A7FA-01,PPARG,normal,       0.708,435
2386083,TCGA-G3-AAV5-01,PPARG,normal,      -0.466,628
2262927,TCGA-EK-A2PM-01,PPARG,normal,      -0.246,415
2178217,TCGA-19-1787-01,PPARG,normal,       0.361,329
2386090,TCGA-DJ-A13L-01,PPARG,normal,      -0.003,542
2339553,TCGA-VS-A8EK-01,PPARG,normal,       0.280,415
2194751,TCGA-69-8253-01,PPARG,normal,      -0.157,417
1899601,TCGA-A2-A04Q-01,PPARG,normal,      -0.545,414
2121611,TCGA-EB-A551-01,PPARG,normal,      -0.125,540
2262851,TCGA-J4-A67Q-01,PPARG,normal,      -0.571,435
1899934,TCGA-BH-A0H3-01,PPARG,normal,      -0.326,414
2263242,TCGA-FD-A6TI-01,PPARG,normal,       0.295,413
2339233,TCGA-VS-A8EG-01,PPARG,normal,      -0.414,415
2198178,TCGA-IM-A41Z-01,PPARG,normal,      -0.151,542
2194397,TCGA-DB-5279-01,PPARG,normal,      -0.734,545
2270233,TCGA-IG-A4QT-01,PPARG,normal,      -0.745,633
2178148,TCGA-19-4065-01,PPARG,normal,       0.575,329
1797233,TCGA-G9-6496-01,PPARG,normal,      -0.478,435
2457285,TCGA-DX-AB3C-01,PPARG,normal,      -0.407,635
2194628,TCGA-G3-A25S-01,PPARG,normal,       0.510,628
2195107,TCGA-43-A56V-01,PPARG,normal,       0.362,418
2187744,TCGA-EW-A3U0-01,PPARG,normal,       0.639,414
2263459,TCGA-CN-A642-01,PPARG,normal,      -0.622,627
2195240,TCGA-63-7023-01,PPARG,normal,      -0.795,418
2194860,TCGA-97-8174-01,PPARG,normal,      -0.544,417
1900201,TCGA-E9-A1R5-01,PPARG,normal,      -0.572,414
2457497,TCGA-XR-A8TG-01,PPARG,normal,       0.089,628
1650925,TCGA-A6-2678-01,PPARG,normal,       0.715,376
2386119,TCGA-D8-A73W-01,PPARG,normal,      -0.380,414
2193679,TCGA-BA-5555-01,PPARG,normal,      -0.637,627
2121676,TCGA-EE-A2MD-06,PPARG,normal,      -0.127,540
2193622,TCGA-DQ-7594-01,PPARG,normal,       1.489,627
1899626,TCGA-A2-A0EY-01,PPARG,normal,      -0.555,414
2121732,TCGA-ER-A2ND-06,PPARG,normal,      -0.135,540
2193870,TCGA-CV-7432-01,PPARG,normal,      -0.774,627
1900136,TCGA-E2-A15E-01,PPARG,normal,      -0.398,414
2193373,TCGA-LP-A4AW-01,PPARG,normal,      -0.033,415
2339776,TCGA-4Z-AA81-01,PPARG,normal,       0.420,413
2386026,TCGA-ZG-A9L1-01,PPARG,normal,      -0.336,435
2386093,TCGA-3C-AAAU-01,PPARG,normal,      -0.729,414
2386231,TCGA-AJ-A5DV-01,PPARG,normal,      -0.076,419
1900225,TCGA-E9-A245-01,PPARG,normal,      -0.626,414
2120293,TCGA-14-1034-02,PPARG,normal,      -1.188,329
1899717,TCGA-A8-A099-01,PPARG,normal,      -0.668,414
2339219,TCGA-S3-AA14-01,PPARG,normal,      -0.408,414
2193492,TCGA-CQ-6219-01,PPARG,normal,      -0.436,627
2457455,TCGA-HV-A5A5-01,PPARG,normal,      -0.794,629
1898113,TCGA-FD-A3B5-01,PPARG,normal,      -0.810,413
2193906,TCGA-AK-3443-01,PPARG,normal,       0.625,416
