SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE
905967,NCI-H322M,EXD1,over,       3.346
905967,NCI-H322M,CSF2RA,normal,       1.196
905967,NCI-H322M,ZUP1,normal,      -1.296
905967,NCI-H322M,ADGRF4_ENST00000327753,normal,      -0.030
905967,NCI-H322M,PRMT1,normal,      -1.199
905967,NCI-H322M,UGGT1,normal,      -0.365
905967,NCI-H322M,U2AF1,normal,      -1.737
905967,NCI-H322M,ATG5,normal,      -0.623
905967,NCI-H322M,SLC5A1,normal,      -0.312
905967,NCI-H322M,SLC22A13,normal,       1.462
905967,NCI-H322M,TCEAL4,normal,      -0.275
905967,NCI-H322M,WASF2,normal,      -0.786
905967,NCI-H322M,MMD,normal,      -0.499
905967,NCI-H322M,TMEM202,normal,       0.797
905967,NCI-H322M,ASIC1,normal,      -0.424
905967,NCI-H322M,UBE2O,normal,      -0.100
905967,NCI-H322M,PANX3,normal,      -0.112
905967,NCI-H322M,ZNF34,normal,       1.364
905967,NCI-H322M,QPRT,normal,      -0.193
905967,NCI-H322M,LPXN,normal,      -1.118
905967,NCI-H322M,SMCO3,normal,       0.291
905967,NCI-H322M,C17orf98,normal,       0.989
905967,NCI-H322M,TRDN,normal,       0.732
905967,NCI-H322M,HSD3B7,normal,       0.544
905967,NCI-H322M,RAB15,normal,       1.367
905967,NCI-H322M,FOXF1,normal,       0.100
905967,NCI-H322M,ZDHHC5,normal,      -1.463
905967,NCI-H322M,ABRAXAS1,normal,      -1.081
905967,NCI-H322M,HEXIM1,normal,       1.952
905967,NCI-H322M,NES,normal,      -0.677
905967,NCI-H322M,SORCS3,normal,       0.913
905967,NCI-H322M,CAB39,normal,       1.653
905967,NCI-H322M,PNN,normal,      -0.407
905967,NCI-H322M,OLFML2B,normal,      -0.234
905967,NCI-H322M,CIR1,normal,       1.150
905967,NCI-H322M,SERPINB6,normal,      -0.015
905967,NCI-H322M,SOX1,normal,       1.094
905967,NCI-H322M,FBXO15,normal,       0.705
